DATAFLOW,COLLECTION,REF_AREA,FREQ,SURVEY,MEASURE,SEX,AGE,TIME_PERIOD,OBS_VALUE,I12,T3,S3,C10,I13,S11,S4,R1,T5,S8,C6,S14,S9,S7,C2,I11,S5,T2,S6,OBS_STATUS,UNIT_MEASURE_TYPE,UNIT_MEASURE,UNIT_MULT,FREE_TEXT_NOTE,DECIMALS,SOURCE,INDICATOR
ILO:DF_YI_SLB_EAP_DWAP_SEX_AGE_RT(1.0),YI,SLB,A,14050,EAP_DWAP_RT,SEX_T,AGE_10YRBANDS_TOTAL,2013,85.96,,,,,,,,3513,,,,,,,,,,254,,,RT,PT,0,,1,BB,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_SLB_EAP_DWAP_SEX_AGE_RT(1.0),YI,SLB,A,14050,EAP_DWAP_RT,SEX_T,AGE_10YRBANDS_Y55-64,2013,89.53,,,,,,,,3513,,,,,,,,,,254,,,RT,PT,0,,1,BB,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_SLB_EAP_DWAP_SEX_AGE_RT(1.0),YI,SLB,A,14050,EAP_DWAP_RT,SEX_M,AGE_10YRBANDS_Y35-44,2013,98.32,,,,,,,,3513,,,,,,,,,,254,,,RT,PT,0,,1,BB,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_SLB_EAP_DWAP_SEX_AGE_RT(1.0),YI,SLB,A,14050,EAP_DWAP_RT,SEX_F,AGE_10YRBANDS_TOTAL,2013,83.90,,,,,,,,3513,,,,,,,,,,254,,,RT,PT,0,,1,BB,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_SLB_EAP_DWAP_SEX_AGE_RT(1.0),YI,SLB,A,14050,EAP_DWAP_RT,SEX_F,AGE_10YRBANDS_Y15-24,2013,71.71,,,,,,,,3513,,,,,,,,,,254,,,RT,PT,0,,1,BB,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_SLB_EAP_DWAP_SEX_AGE_RT(1.0),YI,SLB,A,14050,EAP_DWAP_RT,SEX_F,AGE_10YRBANDS_Y25-34,2013,89.73,,,,,,,,3513,,,,,,,,,,254,,,RT,PT,0,,1,BB,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_SLB_EAP_DWAP_SEX_AGE_RT(1.0),YI,SLB,A,14050,EAP_DWAP_RT,SEX_F,AGE_10YRBANDS_Y45-54,2013,91.81,,,,,,,,3513,,,,,,,,,,254,,,RT,PT,0,,1,BB,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_SLB_EAP_DWAP_SEX_AGE_RT(1.0),YI,SLB,A,14050,EAP_DWAP_RT,SEX_T,AGE_YTHADULT_YGE25,2013,91.72,,,,,,,,3513,,,,,,,,,,254,,,RT,PT,0,,1,BB,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_SLB_EAP_DWAP_SEX_AGE_RT(1.0),YI,SLB,A,14050,EAP_DWAP_RT,SEX_T,AGE_YTHADULT_Y15-64,2013,86.83,,,,,,,,3513,,,,,,,,,,254,,,RT,PT,0,,1,BB,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_SLB_EAP_DWAP_SEX_AGE_RT(1.0),YI,SLB,A,14050,EAP_DWAP_RT,SEX_T,AGE_5YRBANDS_Y55-59,2013,90.86,,,,,,,,3513,,,,,,,,,,254,,,RT,PT,0,,1,BB,EAP_DWAP_SEX_AGE_RT
